image_2,image_1,rt,correct,type,VerbalScored,high_low_verbal,worker_id,trial_no_ptcp
bell,well,2504.1,1,ortho,1.08,low_verbal,LyXqRZhM,26
bell,nose,1478,1,NR,1.08,low_verbal,LyXqRZhM,51
bell,well,1633,1,ortho,5,high_verbal,m6nAacjH,31
bell,nose,1238,1,NR,5,high_verbal,m6nAacjH,43
bell,well,1929.2,1,ortho,4.75,high_verbal,mHkNNA58,15
bell,nose,1231.3,1,NR,4.75,high_verbal,mHkNNA58,49
bell,nose,2087,1,NR,2.666666667,low_verbal,mqvAJ91n,25
bell,well,2762,1,ortho,2.666666667,low_verbal,mqvAJ91n,43
bell,nose,1890,1,NR,1.75,low_verbal,mZqk099M,5
bell,well,1573.8,1,ortho,1.75,low_verbal,mZqk099M,44
bell,well,2198,1,ortho,4.666667,high_verbal,NCar5SZo,11
bell,nose,1545,1,NR,4.666667,high_verbal,NCar5SZo,47
bell,nose,2195.4,1,NR,4.75,high_verbal,NRFUWLZO,10
bell,well,2467.5,1,ortho,4.75,high_verbal,NRFUWLZO,20
bell,well,1872.9,1,ortho,3.083333333,low_verbal,NS1YHcvi,2
bell,nose,1602.3,1,NR,3.083333333,low_verbal,NS1YHcvi,6
bell,well,1757.4,1,ortho,1.92,low_verbal,Ny0Ml3uz,18
bell,nose,1333,1,NR,2.5,low_verbal,OE580Gi8,23
bell,well,1512.3,0,ortho,2.5,low_verbal,OE580Gi8,43
bell,well,1436.4,1,ortho,4.67,high_verbal,OHHIBcMJ,16
bell,nose,1503.4,1,NR,4.67,high_verbal,OHHIBcMJ,40
bell,nose,1410,1,NR,2.916666667,low_verbal,OwZfp5qv,1
bell,well,2292,1,ortho,2.916666667,low_verbal,OwZfp5qv,24
bell,nose,1385,1,NR,2.916666667,low_verbal,ozMU0TCL,9
bell,well,2297,0,ortho,2.916666667,low_verbal,ozMU0TCL,13
bell,nose,1889.2,1,NR,4.916666667,high_verbal,Po8DLpvd,7
bell,well,1815.3,1,ortho,4.916666667,high_verbal,Po8DLpvd,9
bell,nose,1884.7,1,NR,4.333333,high_verbal,Ps3HVmAH,26
bell,well,2166.9,0,ortho,4.333333,high_verbal,Ps3HVmAH,39
bell,well,1718.3,1,ortho,1.5,low_verbal,pylKRwzb,30
bell,nose,2114.3,1,NR,1.5,low_verbal,pylKRwzb,49
bell,well,2571.7,1,ortho,5,high_verbal,qFEgGDhX,15
bell,nose,1585.4,1,NR,5,high_verbal,qFEgGDhX,23
bell,well,1414.4,1,ortho,3,low_verbal,qkCSFiGm,35
bell,nose,1312.6,1,NR,3,low_verbal,qkCSFiGm,49
bell,nose,1147.5,1,NR,4.166667,high_verbal,qPOXJpNv,44
bell,well,1517.8,1,ortho,4.166667,high_verbal,qPOXJpNv,45
bell,nose,1376,1,NR,4.416667,high_verbal,Qy5J1Mxs,31
bell,well,1164.2,0,ortho,4.416667,high_verbal,Qy5J1Mxs,53
bell,well,1900,1,ortho,2.58,low_verbal,rdIExOr9,43
bell,nose,1506,1,NR,2.58,low_verbal,rdIExOr9,49
bell,well,1182.6,1,ortho,4.166667,high_verbal,RHqN8QGm,4
bell,nose,1023.3,1,NR,4.166667,high_verbal,RHqN8QGm,49
bell,nose,1265,1,NR,4.67,high_verbal,RlmJUu78,42
bell,well,1592.7,1,ortho,4.67,high_verbal,RlmJUu78,49
bell,nose,1685.1,1,NR,4.25,high_verbal,sZLRQDIR,15
bell,nose,3485,1,NR,2.33,low_verbal,TFWelN7f,39
bell,well,2541.5,0,ortho,2.33,low_verbal,TFWelN7f,53
bell,nose,1733.2,1,NR,4.25,high_verbal,ts7nbQkN,7
bell,well,1407.8,1,ortho,4.25,high_verbal,ts7nbQkN,15
bell,well,1686.1,1,ortho,4.583333333,high_verbal,U8Rxi9rz,1
bell,nose,1219.8,1,NR,4.583333333,high_verbal,U8Rxi9rz,51
bell,nose,1968.5,1,NR,1.67,low_verbal,UhCBWnbb,40
bell,well,2246.5,0,ortho,1.67,low_verbal,UhCBWnbb,48
bell,well,1486.4,1,ortho,2.17,low_verbal,vhsbIoXa,36
bell,nose,1191.4,1,NR,2.17,low_verbal,vhsbIoXa,51
bell,well,2046,1,ortho,2.83,low_verbal,VxHNyXXR,12
bell,nose,1487,1,NR,2.83,low_verbal,VxHNyXXR,37
bell,well,1019.4,1,ortho,2.67,low_verbal,wDmKNbjb,3
bell,nose,974.2000003,0,NR,2.67,low_verbal,wDmKNbjb,23
bell,nose,1155.7,1,NR,4.666666667,high_verbal,WewWn58j,23
bell,well,1214.3,1,ortho,4.666666667,high_verbal,WewWn58j,44
bell,well,2792.4,1,ortho,3,low_verbal,xa4C6HC1,13
bell,nose,2003.6,1,NR,3,low_verbal,xa4C6HC1,21
bell,well,2216.2,1,ortho,1.75,low_verbal,Xa9ISMwC,8
bell,nose,1613.5,1,NR,1.75,low_verbal,Xa9ISMwC,32
bell,nose,2646.3,1,NR,2.58,low_verbal,xMXJBD7Y,8
bell,well,1939.3,1,ortho,2.58,low_verbal,xMXJBD7Y,12
bell,nose,1745,1,NR,4.833333333,high_verbal,xnNpmgQR,16
bell,well,1724,1,ortho,4.833333333,high_verbal,xnNpmgQR,17
bell,nose,1174.2,1,NR,4.75,high_verbal,XTcCmXvP,6
bell,well,2166.900001,1,ortho,4.75,high_verbal,XTcCmXvP,45
bell,well,2392.2,1,ortho,4.75,high_verbal,XWkUpOyp,1
bell,nose,1981.2,1,NR,4.75,high_verbal,XWkUpOyp,4
bell,nose,1518.8,1,NR,4.83,high_verbal,XxuTNyUr,7
bell,well,2603.4,1,ortho,4.83,high_verbal,XxuTNyUr,8
bell,well,1620,1,ortho,4.666666667,high_verbal,y1Ud0IvQ,16
bell,nose,1236,1,NR,4.666666667,high_verbal,y1Ud0IvQ,47
bell,well,1422.8,1,ortho,4.583333333,high_verbal,ycrZF9Ui,22
bell,nose,1112.8,1,NR,4.583333333,high_verbal,ycrZF9Ui,29
bell,nose,1017.9,1,NR,4.833333333,high_verbal,yduNAfJN,45
bell,well,1649.9,1,ortho,4.833333333,high_verbal,yduNAfJN,46
bell,nose,1809.9,1,NR,4.92,high_verbal,yI870PhA,3
bell,well,2347.5,1,ortho,4.92,high_verbal,yI870PhA,35
bell,well,2171.3,1,ortho,4.92,high_verbal,zfMwhrdi,46
bell,nose,1723.9,1,NR,4.92,high_verbal,zfMwhrdi,51
bell,well,1610.2,1,ortho,2.17,low_verbal,zzU1ectZ,2
bell,nose,1299.4,1,NR,2.17,low_verbal,zzU1ectZ,17
brain,chain,2742.6,1,ortho,2.25,low_verbal,05Wo9IGy,36
brain,chain,1636.1,1,ortho,1.75,low_verbal,0CxunTLR,47
brain,chain,1410.9,0,ortho,2.42,low_verbal,0EwA9ugv,20
brain,chain,1580.3,1,ortho,2.58,low_verbal,0X9nY8Ym,28
brain,chain,2309,1,ortho,2.833333333,low_verbal,1hM1LUCj,36
brain,chain,1326.6,1,ortho,4.166667,high_verbal,26Z3U4Qu,46
brain,chain,2458,1,ortho,3.083333333,low_verbal,2dXRa5Zq,18
brain,chain,3772.2,1,ortho,4.67,high_verbal,2Ie4vXKm,24
brain,chain,4738.3,1,ortho,1.83,low_verbal,3DHBLnqj,9
brain,chain,1624.3,1,ortho,4.92,high_verbal,3HwZ3aSO,9
brain,chain,1780.9,1,ortho,4.83,high_verbal,4ELANfYv,15
brain,chain,1748.3,1,ortho,4.833333333,high_verbal,4FubSY7J,43
brain,chain,1591.7,1,ortho,3.083333333,low_verbal,4KFmznfv,12
brain,chain,1610.8,1,ortho,1.33,low_verbal,5WF1GwNy,52
brain,chain,1360.4,1,ortho,4.5,high_verbal,79p4hVcb,7
brain,chain,1443.4,1,ortho,4.666666667,high_verbal,7eDZS0g9,33
brain,chain,1757.8,1,ortho,2.92,low_verbal,7rrmnKSW,52
brain,chain,1322.5,1,ortho,2.17,low_verbal,7rvMjiCW,26
brain,chain,2097.5,1,ortho,2.833333333,low_verbal,8Mnv01S8,14
brain,chain,2157.2,0,ortho,2.75,low_verbal,8yyEgSuX,44
brain,chain,1108.2,1,ortho,5,high_verbal,AvRdAeDp,31
brain,chain,2815.9,1,ortho,2.25,low_verbal,AZihdj82,33
brain,chain,1247.6,1,ortho,4.75,high_verbal,BfCux7Qy,19
brain,chain,1409.5,1,ortho,4.67,high_verbal,bj3SfFHq,20
brain,chain,2834.1,1,ortho,4.166667,high_verbal,c8Txd3Z5,50
brain,chain,1327,1,ortho,1,low_verbal,CPt18YMj,19
brain,chain,1535.4,0,ortho,2.916666667,low_verbal,Ds5BnIYz,38
brain,chain,1890.8,1,ortho,4.75,high_verbal,DuDDHkI9,46
brain,chain,2816,0,ortho,4.333333,high_verbal,duTSHxzu,40
brain,chain,1606.2,0,ortho,3.25,low_verbal,e3BB2RMg,43
brain,chain,2664,1,ortho,3.17,low_verbal,Ezm1v61p,43
brain,chain,1337,1,ortho,3,low_verbal,fbKqS6qy,15
brain,chain,1370.1,1,ortho,1.42,low_verbal,fX6rWWkd,46
brain,chain,1016.3,1,ortho,2.58,low_verbal,GJMX4RUC,30
brain,chain,1918,1,ortho,3,low_verbal,gmTxt8dp,24
brain,chain,1843.1,1,ortho,4.67,high_verbal,gY67hxD2,45
brain,chain,2106.2,1,ortho,2.42,low_verbal,HPiIXyO1,37
brain,chain,1177.4,1,ortho,2.833333333,low_verbal,hRiDYGB2,14
brain,chain,1265.9,1,ortho,4.58,high_verbal,hsk1bUWA,12
brain,chain,1564.3,1,ortho,4.75,high_verbal,IbadRTNw,13
brain,chain,1528.4,1,ortho,4.92,high_verbal,IGrNgFbi,33
brain,chain,1073.8,1,ortho,4.583333333,high_verbal,IMlP20yi,9
brain,chain,3071.6,1,ortho,1.92,low_verbal,JeMnPabT,9
brain,chain,2820,1,ortho,5,high_verbal,Ki4GHif7,28
brain,chain,1127.7,1,ortho,4.5,high_verbal,KPfJRNRo,53
brain,chain,1651.6,1,ortho,2.58,low_verbal,lAeE5wTL,27
brain,chain,1931.2,0,ortho,4.67,high_verbal,lcQfoynH,22
brain,chain,2032.1,1,ortho,4.666667,high_verbal,LpHjkqKd,16
brain,chain,1750.2,1,ortho,1.08,low_verbal,LyXqRZhM,41
brain,chain,1419,1,ortho,5,high_verbal,m6nAacjH,11
brain,chain,1338.1,1,ortho,4.75,high_verbal,mHkNNA58,39
brain,chain,3640,0,ortho,2.666666667,low_verbal,mqvAJ91n,47
brain,chain,1141.3,1,ortho,1.75,low_verbal,mZqk099M,53
brain,chain,1779,1,ortho,4.666667,high_verbal,NCar5SZo,14
brain,chain,3894,1,ortho,4.75,high_verbal,NRFUWLZO,12
brain,chain,1138.8,1,ortho,3.083333333,low_verbal,NS1YHcvi,14
brain,chain,1558.6,1,ortho,1.92,low_verbal,Ny0Ml3uz,35
brain,chain,1314.7,1,ortho,2.5,low_verbal,OE580Gi8,22
brain,chain,1237.7,1,ortho,4.67,high_verbal,OHHIBcMJ,10
brain,chain,1604,1,ortho,2.916666667,low_verbal,OwZfp5qv,53
brain,chain,1690,1,ortho,2.916666667,low_verbal,ozMU0TCL,41
brain,chain,1267.5,1,ortho,4.916666667,high_verbal,Po8DLpvd,25
brain,chain,1344.7,0,ortho,4.333333,high_verbal,Ps3HVmAH,40
brain,chain,1455.8,0,ortho,1.5,low_verbal,pylKRwzb,6
brain,chain,1049.7,1,ortho,5,high_verbal,qFEgGDhX,36
brain,chain,1185.8,1,ortho,3,low_verbal,qkCSFiGm,29
brain,chain,1090,1,ortho,4.166667,high_verbal,qPOXJpNv,19
brain,chain,1539,1,ortho,4.416667,high_verbal,Qy5J1Mxs,19
brain,chain,1329,1,ortho,2.58,low_verbal,rdIExOr9,11
brain,chain,1493.6,1,ortho,4.166667,high_verbal,RHqN8QGm,19
brain,chain,1519.9,1,ortho,4.67,high_verbal,RlmJUu78,45
brain,chain,1272.6,1,ortho,4.25,high_verbal,sZLRQDIR,40
brain,chain,1861.4,1,ortho,2.33,low_verbal,TFWelN7f,40
brain,chain,1400,1,ortho,4.25,high_verbal,ts7nbQkN,35
brain,chain,1542.1,1,ortho,1.67,low_verbal,UhCBWnbb,27
brain,chain,888.2,1,ortho,2.17,low_verbal,vhsbIoXa,52
brain,chain,1360,1,ortho,2.83,low_verbal,VxHNyXXR,36
brain,chain,996.5,1,ortho,2.67,low_verbal,wDmKNbjb,14
brain,chain,1161.5,1,ortho,4.666666667,high_verbal,WewWn58j,47
brain,chain,1699.2,1,ortho,3,low_verbal,xa4C6HC1,47
brain,chain,2507.4,1,ortho,1.75,low_verbal,Xa9ISMwC,41
brain,chain,1370.4,1,ortho,2.58,low_verbal,xMXJBD7Y,36
brain,chain,4116,1,ortho,4.833333333,high_verbal,xnNpmgQR,47
brain,chain,1178.200001,1,ortho,4.75,high_verbal,XTcCmXvP,11
brain,chain,1287,1,ortho,4.75,high_verbal,XWkUpOyp,8
brain,chain,1364.1,1,ortho,4.83,high_verbal,XxuTNyUr,6
brain,chain,2026,1,ortho,4.666666667,high_verbal,y1Ud0IvQ,14
brain,chain,830.8,1,ortho,4.583333333,high_verbal,ycrZF9Ui,4
brain,chain,1034.7,1,ortho,4.833333333,high_verbal,yduNAfJN,36
brain,chain,1629.6,1,ortho,4.92,high_verbal,yI870PhA,38
brain,chain,1423.1,1,ortho,4.92,high_verbal,zfMwhrdi,52
brain,chain,1267.3,1,ortho,2.17,low_verbal,zzU1ectZ,35
bread,bed,1932,1,non-ortho,2.25,low_verbal,05Wo9IGy,42
bread,bed,1538.1,1,non-ortho,1.75,low_verbal,0CxunTLR,39
bread,bed,1198.2,0,non-ortho,2.42,low_verbal,0EwA9ugv,21
bread,bed,1552.1,0,non-ortho,2.58,low_verbal,0X9nY8Ym,52
bread,bed,4955,0,non-ortho,2.833333333,low_verbal,1hM1LUCj,10
bread,bed,1785.3,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,47
bread,bed,2883.9,0,non-ortho,3.083333333,low_verbal,2dXRa5Zq,47
bread,bed,2972.2,1,non-ortho,4.67,high_verbal,2Ie4vXKm,21
bread,bed,1742.7,1,non-ortho,1.83,low_verbal,3DHBLnqj,51
bread,bed,2793.1,0,non-ortho,4.92,high_verbal,3HwZ3aSO,5
bread,bed,2555.9,1,non-ortho,4.83,high_verbal,4ELANfYv,44
bread,bed,1226.9,1,non-ortho,4.833333333,high_verbal,4FubSY7J,13
bread,bed,2854.5,1,non-ortho,3.083333333,low_verbal,4KFmznfv,22
bread,bed,1421.6,1,non-ortho,1.33,low_verbal,5WF1GwNy,42
bread,bed,1860.1,1,non-ortho,4.5,high_verbal,79p4hVcb,51
bread,bed,1940.5,0,non-ortho,4.666666667,high_verbal,7eDZS0g9,25
bread,bed,1805.2,1,non-ortho,2.92,low_verbal,7rrmnKSW,51
bread,bed,1317.5,1,non-ortho,2.17,low_verbal,7rvMjiCW,13
bread,bed,1408.5,1,non-ortho,2.833333333,low_verbal,8Mnv01S8,29
bread,bed,2690.5,1,non-ortho,2.75,low_verbal,8yyEgSuX,46
bread,bed,3086.4,1,non-ortho,5,high_verbal,AvRdAeDp,38
bread,bed,1307.4,1,non-ortho,2.25,low_verbal,AZihdj82,31
bread,bed,1584.5,1,non-ortho,4.75,high_verbal,BfCux7Qy,50
bread,bed,2136.6,1,non-ortho,4.67,high_verbal,bj3SfFHq,32
bread,bed,2121.6,0,non-ortho,4.166667,high_verbal,c8Txd3Z5,17
bread,bed,1794,1,non-ortho,1,low_verbal,CPt18YMj,38
bread,bed,1341.8,1,non-ortho,2.916666667,low_verbal,Ds5BnIYz,5
bread,bed,3205.1,1,non-ortho,4.333333,high_verbal,duTSHxzu,27
bread,bed,1804.2,1,non-ortho,3.25,low_verbal,e3BB2RMg,36
bread,bed,1242,1,non-ortho,3.17,low_verbal,Ezm1v61p,34
bread,bed,1549,1,non-ortho,3,low_verbal,fbKqS6qy,46
bread,bed,2015.3,1,non-ortho,1.42,low_verbal,fX6rWWkd,42
bread,bed,1549.7,1,non-ortho,2.58,low_verbal,GJMX4RUC,21
bread,bed,2134,1,non-ortho,3,low_verbal,gmTxt8dp,13
bread,bed,1295.8,1,non-ortho,4.67,high_verbal,gY67hxD2,36
bread,bed,2482.7,1,non-ortho,2.42,low_verbal,HPiIXyO1,1
bread,bed,3346.5,1,non-ortho,2.833333333,low_verbal,hRiDYGB2,41
bread,bed,1212.7,1,non-ortho,4.58,high_verbal,hsk1bUWA,45
bread,bed,1338.1,1,non-ortho,4.75,high_verbal,IbadRTNw,42
bread,bed,1671.9,1,non-ortho,4.92,high_verbal,IGrNgFbi,44
bread,bed,1421.8,1,non-ortho,4.583333333,high_verbal,IMlP20yi,7
bread,bed,1540.2,1,non-ortho,1.92,low_verbal,JeMnPabT,4
bread,bed,1748,0,non-ortho,5,high_verbal,Ki4GHif7,25
bread,bed,1037,1,non-ortho,4.5,high_verbal,KPfJRNRo,25
bread,bed,1298.5,1,non-ortho,2.58,low_verbal,lAeE5wTL,43
bread,bed,1874.6,1,non-ortho,4.67,high_verbal,lcQfoynH,44
bread,bed,1206.1,1,non-ortho,4.666667,high_verbal,LpHjkqKd,9
bread,bed,1504.3,1,non-ortho,1.08,low_verbal,LyXqRZhM,47
bread,bed,1837,1,non-ortho,5,high_verbal,m6nAacjH,46
bread,bed,2026.4,1,non-ortho,4.75,high_verbal,mHkNNA58,23
bread,bed,2540,1,non-ortho,2.666666667,low_verbal,mqvAJ91n,34
bread,bed,1782.1,1,non-ortho,1.75,low_verbal,mZqk099M,14
bread,bed,2243,1,non-ortho,4.666667,high_verbal,NCar5SZo,42
bread,bed,2278.3,1,non-ortho,4.75,high_verbal,NRFUWLZO,46
bread,bed,2713.7,0,non-ortho,3.083333333,low_verbal,NS1YHcvi,49
bread,bed,2259.7,0,non-ortho,1.92,low_verbal,Ny0Ml3uz,41
bread,bed,1666.1,1,non-ortho,2.5,low_verbal,OE580Gi8,1
bread,bed,1573.9,0,non-ortho,4.67,high_verbal,OHHIBcMJ,39
bread,bed,2011,1,non-ortho,2.916666667,low_verbal,OwZfp5qv,23
bread,bed,2240,1,non-ortho,2.916666667,low_verbal,ozMU0TCL,7
bread,bed,1274.8,1,non-ortho,4.916666667,high_verbal,Po8DLpvd,6
bread,bed,1517.8,0,non-ortho,4.333333,high_verbal,Ps3HVmAH,46
bread,bed,1982,0,non-ortho,1.5,low_verbal,pylKRwzb,51
bread,bed,1698.4,1,non-ortho,5,high_verbal,qFEgGDhX,26
bread,bed,1277.9,1,non-ortho,3,low_verbal,qkCSFiGm,21
bread,bed,1637.2,1,non-ortho,4.166667,high_verbal,qPOXJpNv,7
bread,bed,2757.8,0,non-ortho,4.416667,high_verbal,Qy5J1Mxs,42
bread,bed,2021,0,non-ortho,2.58,low_verbal,rdIExOr9,46
bread,bed,1881.2,0,non-ortho,4.166667,high_verbal,RHqN8QGm,10
bread,bed,1511.9,1,non-ortho,4.67,high_verbal,RlmJUu78,23
bread,bed,2089.4,1,non-ortho,4.25,high_verbal,sZLRQDIR,38
bread,bed,2999.6,1,non-ortho,2.33,low_verbal,TFWelN7f,19
bread,bed,1230.1,1,non-ortho,4.25,high_verbal,ts7nbQkN,29
bread,bed,1464.3,1,non-ortho,4.583333333,high_verbal,U8Rxi9rz,41
bread,bed,1522.6,1,non-ortho,1.67,low_verbal,UhCBWnbb,13
bread,bed,943.7,1,non-ortho,2.17,low_verbal,vhsbIoXa,53
bread,bed,1437,1,non-ortho,2.83,low_verbal,VxHNyXXR,23
bread,bed,2154.8,1,non-ortho,2.67,low_verbal,wDmKNbjb,45
bread,bed,1383.4,1,non-ortho,4.666666667,high_verbal,WewWn58j,43
bread,bed,2097.1,1,non-ortho,3,low_verbal,xa4C6HC1,32
bread,bed,2168.5,0,non-ortho,1.75,low_verbal,Xa9ISMwC,24
bread,bed,3110.6,1,non-ortho,2.58,low_verbal,xMXJBD7Y,7
bread,bed,2392,1,non-ortho,4.833333333,high_verbal,xnNpmgQR,2
bread,bed,2339.5,1,non-ortho,4.75,high_verbal,XTcCmXvP,18
bread,bed,1850.4,1,non-ortho,4.75,high_verbal,XWkUpOyp,13
bread,bed,1733.3,1,non-ortho,4.83,high_verbal,XxuTNyUr,31
bread,bed,1886,1,non-ortho,4.666666667,high_verbal,y1Ud0IvQ,30
bread,bed,1031.7,1,non-ortho,4.583333333,high_verbal,ycrZF9Ui,38
bread,bed,2974.7,1,non-ortho,4.833333333,high_verbal,yduNAfJN,7
bread,bed,3576.3,1,non-ortho,4.92,high_verbal,yI870PhA,19
bread,bed,2766.8,1,non-ortho,4.92,high_verbal,zfMwhrdi,5
bread,bed,1582.9,1,non-ortho,2.17,low_verbal,zzU1ectZ,6
cab,king,2021.3,1,NR,2.25,low_verbal,05Wo9IGy,12
cab,king,2271.8,1,NR,1.75,low_verbal,0CxunTLR,9
cab,king,3122.3,0,NR,2.42,low_verbal,0EwA9ugv,2
cab,king,1577.4,1,NR,2.58,low_verbal,0X9nY8Ym,5
cab,king,3614,1,NR,2.833333333,low_verbal,1hM1LUCj,26
cab,king,1343.8,1,NR,4.166667,high_verbal,26Z3U4Qu,6
cab,king,4999.8,1,NR,3.083333333,low_verbal,2dXRa5Zq,42
cab,king,1461.7,1,NR,4.67,high_verbal,2Ie4vXKm,5
cab,king,2407.9,1,NR,1.83,low_verbal,3DHBLnqj,53
cab,king,1479.7,1,NR,4.92,high_verbal,3HwZ3aSO,15
cab,king,2917.6,1,NR,4.83,high_verbal,4ELANfYv,14
cab,king,2514.9,1,NR,4.833333333,high_verbal,4FubSY7J,10
cab,king,3225.3,1,NR,3.083333333,low_verbal,4KFmznfv,7
cab,king,1764.8,1,NR,1.33,low_verbal,5WF1GwNy,29
cab,king,1652.3,1,NR,4.5,high_verbal,79p4hVcb,37
cab,king,2984.5,1,NR,4.666666667,high_verbal,7eDZS0g9,26
cab,king,2579.7,1,NR,2.92,low_verbal,7rrmnKSW,28
cab,king,1648.6,1,NR,2.17,low_verbal,7rvMjiCW,7
cab,king,1747.6,1,NR,2.833333333,low_verbal,8Mnv01S8,18
cab,king,4786.6,1,NR,2.75,low_verbal,8yyEgSuX,28
cab,king,2136.7,1,NR,5,high_verbal,AvRdAeDp,34
cab,king,2584.2,1,NR,2.25,low_verbal,AZihdj82,7
cab,king,3333.1,1,NR,4.75,high_verbal,BfCux7Qy,24
cab,king,2213.4,1,NR,4.67,high_verbal,bj3SfFHq,18
cab,king,2563,1,NR,4.166667,high_verbal,c8Txd3Z5,21
cab,king,1436,1,NR,1,low_verbal,CPt18YMj,23
cab,king,1320.3,1,NR,2.916666667,low_verbal,Ds5BnIYz,12
cab,king,3368.1,1,NR,4.75,high_verbal,DuDDHkI9,31
cab,king,3066.5,1,NR,4.333333,high_verbal,duTSHxzu,35
cab,king,1984.8,1,NR,3.25,low_verbal,e3BB2RMg,17
cab,king,1559,1,NR,3.17,low_verbal,Ezm1v61p,21
cab,king,2610,1,NR,3,low_verbal,fbKqS6qy,28
cab,king,1859.7,1,NR,1.42,low_verbal,fX6rWWkd,29
cab,king,3046.6,1,NR,2.58,low_verbal,GJMX4RUC,31
cab,king,4051,1,NR,3,low_verbal,gmTxt8dp,3
cab,king,2546.9,1,NR,4.67,high_verbal,gY67hxD2,32
cab,king,2131.4,1,NR,2.42,low_verbal,HPiIXyO1,39
cab,king,2102.5,1,NR,2.833333333,low_verbal,hRiDYGB2,35
cab,king,1145.8,1,NR,4.58,high_verbal,hsk1bUWA,50
cab,king,2145.1,1,NR,4.75,high_verbal,IbadRTNw,50
cab,king,1543.8,1,NR,4.92,high_verbal,IGrNgFbi,27
cab,king,1715,1,NR,4.583333333,high_verbal,IMlP20yi,33
cab,king,1302.5,1,NR,1.92,low_verbal,JeMnPabT,5
cab,king,1415,1,NR,5,high_verbal,Ki4GHif7,6
cab,king,1680.2,1,NR,4.5,high_verbal,KPfJRNRo,17
cab,king,2956.6,1,NR,2.58,low_verbal,lAeE5wTL,6
cab,king,2924.8,1,NR,4.67,high_verbal,lcQfoynH,4
cab,king,1625.4,1,NR,4.666667,high_verbal,LpHjkqKd,33
cab,king,2241.3,1,NR,1.08,low_verbal,LyXqRZhM,33
cab,king,2671,1,NR,5,high_verbal,m6nAacjH,24
cab,king,1463.1,1,NR,4.75,high_verbal,mHkNNA58,37
cab,king,2574,1,NR,2.666666667,low_verbal,mqvAJ91n,39
cab,king,1741.6,1,NR,1.75,low_verbal,mZqk099M,10
cab,king,2187,1,NR,4.666667,high_verbal,NCar5SZo,7
cab,king,1667.5,1,NR,4.75,high_verbal,NRFUWLZO,35
cab,king,1452,1,NR,3.083333333,low_verbal,NS1YHcvi,50
cab,king,2174,1,NR,1.92,low_verbal,Ny0Ml3uz,28
cab,king,1552,1,NR,2.5,low_verbal,OE580Gi8,20
cab,king,1354.6,1,NR,4.67,high_verbal,OHHIBcMJ,53
cab,king,1411,1,NR,2.916666667,low_verbal,OwZfp5qv,3
cab,king,2906,1,NR,2.916666667,low_verbal,ozMU0TCL,32
cab,king,2510.6,1,NR,4.916666667,high_verbal,Po8DLpvd,34
cab,king,1187.5,1,NR,4.333333,high_verbal,Ps3HVmAH,50
cab,king,3107,1,NR,1.5,low_verbal,pylKRwzb,37
cab,king,1128.9,1,NR,5,high_verbal,qFEgGDhX,37
cab,king,2929.3,1,NR,3,low_verbal,qkCSFiGm,37
cab,king,1974,1,NR,4.166667,high_verbal,qPOXJpNv,31
cab,king,1608,1,NR,4.416667,high_verbal,Qy5J1Mxs,14
cab,king,2063,1,NR,2.58,low_verbal,rdIExOr9,35
cab,king,1453.2,1,NR,4.166667,high_verbal,RHqN8QGm,17
cab,king,1436.8,1,NR,4.67,high_verbal,RlmJUu78,22
cab,king,2157.5,1,NR,4.25,high_verbal,sZLRQDIR,12
cab,king,2344.1,0,NR,2.33,low_verbal,TFWelN7f,38
cab,king,1517.7,1,NR,4.25,high_verbal,ts7nbQkN,27
cab,king,1377.4,1,NR,4.583333333,high_verbal,U8Rxi9rz,9
cab,king,4869.5,1,NR,1.67,low_verbal,UhCBWnbb,49
cab,king,1482.9,1,NR,2.17,low_verbal,vhsbIoXa,17
cab,king,1361,1,NR,2.83,low_verbal,VxHNyXXR,53
cab,king,713.7999997,0,NR,2.67,low_verbal,wDmKNbjb,4
cab,king,1220.9,1,NR,4.666666667,high_verbal,WewWn58j,1
cab,king,2178.6,1,NR,3,low_verbal,xa4C6HC1,10
cab,king,1925.4,1,NR,1.75,low_verbal,Xa9ISMwC,19
cab,king,1790.9,1,NR,2.58,low_verbal,xMXJBD7Y,23
cab,king,1664,1,NR,4.833333333,high_verbal,xnNpmgQR,13
cab,king,1413.700001,1,NR,4.75,high_verbal,XTcCmXvP,17
cab,king,1393.4,1,NR,4.75,high_verbal,XWkUpOyp,49
cab,king,3670.4,1,NR,4.83,high_verbal,XxuTNyUr,17
cab,king,1664,1,NR,4.666666667,high_verbal,y1Ud0IvQ,53
cab,king,898.6,1,NR,4.583333333,high_verbal,ycrZF9Ui,14
cab,king,1533.8,1,NR,4.833333333,high_verbal,yduNAfJN,2
cab,king,1887.1,1,NR,4.92,high_verbal,yI870PhA,10
cab,king,2762.8,1,NR,4.92,high_verbal,zfMwhrdi,8
cab,king,1471.5,1,NR,2.17,low_verbal,zzU1ectZ,46
chain,plane,1503,1,non-ortho,2.25,low_verbal,05Wo9IGy,52
chain,plane,1393.6,1,non-ortho,1.75,low_verbal,0CxunTLR,46
chain,plane,991.8,1,non-ortho,2.42,low_verbal,0EwA9ugv,25
chain,plane,1353.6,1,non-ortho,2.58,low_verbal,0X9nY8Ym,36
chain,plane,2456,0,non-ortho,2.833333333,low_verbal,1hM1LUCj,43
chain,plane,1444.2,1,non-ortho,4.166667,high_verbal,26Z3U4Qu,32
